Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,FULTON COUNTY METROLIBRARY7,1332 Metropolitan Parkway Southwest,3rd Handicap Space on the left,Atlanta,GA,30310,,888-758-4389,E,,Public,Mon: 10:00am-8:00pm; Tue: 10:00am-8:00pm; Wed: 10:00am-6:00pm; Thu: 10:00am-6:00pm; Fri: 10:00am-6:00pm; Sat: 10:00am-6:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.718797,-84.407043,3/2/2026,417656,2026-03-02 03:49:46 UTC,,,,8/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FULTON COUNTY METROLIBRARY1-2,1332 Metropolitan Parkway Southwest,First Space to left,Atlanta,GA,30310,,888-758-4389,E,,Public,Mon: 10:00am-8:00pm; Tue: 10:00am-8:00pm; Wed: 10:00am-6:00pm; Thu: 10:00am-6:00pm; Fri: 10:00am-6:00pm; Sat: 10:00am-6:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.718421,-84.407047,3/2/2026,417657,2026-03-02 03:49:54 UTC,,,,8/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FULTON COUNTY METROLIBRARY3-4,1332 Metropolitan Pkwy SW,3rd Space to left,Atlanta,GA,30310,,888-758-4389,E,,Public,Mon: 10:00am-8:00pm; Tue: 10:00am-8:00pm; Wed: 10:00am-6:00pm; Thu: 10:00am-6:00pm; Fri: 10:00am-6:00pm; Sat: 10:00am-6:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.718474,-84.407054,3/2/2026,417658,2026-03-02 03:49:54 UTC,,,,8/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FULTON COUNTY METROLIBRARY5-6,581 Manford Rd SW,5th Space to left,Atlanta,GA,30310,,888-758-4389,E,,Public,Mon: 10:00am-8:00pm; Tue: 10:00am-8:00pm; Wed: 10:00am-6:00pm; Thu: 10:00am-6:00pm; Fri: 10:00am-6:00pm; Sat: 10:00am-6:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.718517,-84.407042,3/2/2026,417659,2026-03-02 03:49:54 UTC,,,,8/8/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,A&M HOMEWOOD 1,149 West Mulberry Boulevard,,Savannah,GA,31407,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.145825,-81.242309,3/2/2026,417809,2026-03-02 04:01:36 UTC,,,,8/12/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clayton County Fast Charging,1540 Forest Parkway,,Lake City,GA,30260,,888-356-8911,E,,Public,24 hours daily,,,,,,,6,,FLO,https://www.flo.com,GPS,33.6110693,-84.3394249,3/2/2026,417910,2026-03-02 05:18:40 UTC,,,,8/13/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HOMATPOOLER OFFICE 2,100 Commons Way,Office,Pooler,GA,31322,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.07187,-81.275048,3/2/2026,418033,2026-03-02 04:01:56 UTC,,,,8/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Evoq Johns Creek,10970 Bell Rd,,Johns Creek,GA,30097,,313-262-6722,E,,Public,,,,,,,2,,,RED_E,https://www.redecharge.com,GPS,34.0495,-84.17501,3/2/2026,418057,2026-03-02 06:38:30 UTC,,,,8/13/2025,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER LAKEPOINT DC1,185 LakePoint Pkwy,,Cartersville,GA,30121,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.119766,-84.745865,3/2/2026,418131,2026-03-02 04:02:03 UTC,,,,8/16/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Athens Ford,4260 Atlanta Hwy,,Athens,GA,30606,,313-262-6722,E,,Public,,,,,,,,6,,RED_E,https://www.redecharge.com,GPS,33.94087,-83.48252,3/2/2026,418163,2026-03-02 06:38:27 UTC,,,,8/4/2025,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TRUETTS LOGANVILLE,2739 Loganville Hwy SW,Truett's Chick-fil-A,Loganville,GA,30052,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.880463,-83.936572,3/2/2026,418168,2026-03-02 03:56:26 UTC,,,,8/18/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SWTCH Energy,1145 Hammond Dr,,Atlanta,GA,30328,,,E,,Public,24 hours daily,,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,33.9182881,-84.3480403,1/13/2026,419917,2026-02-02 23:16:24 UTC,P,,,4/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy,7134 Jonesboro Rd,,Morrow,GA,30260,,,E,,Public,24 hours daily; For employee use only,,,,,,1,,,SWTCH,https://swtchenergy.com,GPS,33.56000137,-84.34500122,1/13/2026,419951,2026-02-02 23:16:24 UTC,P,,,1/15/2026,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,TRUE,
ELEC,SWTCH Energy,3989 River Pl Dr,,Marcon,GA,31210,,,P,1/15/2026,PLANNED - not yet accessible (Public),24 hours daily; For employee use only,,,,,,,1,,SWTCH,https://swtchenergy.com,GPS,32.9048012,-83.6842462,1/13/2026,419956,2026-02-02 23:16:24 UTC,P,,,6/23/2025,,,,,J1772COMBO,US,,,,PRÉVU - pas encore accessible (Public),,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,TRUE,
ELEC,Parking Lot A,1113 Powers Ferry Place,,Marietta,GA,30067,,888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,33.9252961,-84.4827523,3/2/2026,420132,2026-03-02 05:49:36 UTC,,,,8/19/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Cracker Barrel - Tesla Supercharger,1182 Dogwood Dr SE,,Conyers,GA,30012,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.655549,-84.006085,9/12/2025,420626,2026-02-02 23:16:24 UTC,P,,,8/22/2025,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,HIVE LIVING 566 CENTENNIAL,564 Centennial Olympic Park Dr NW,GARAGE,Atlanta,GA,30313,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.77035,-84.392515,3/2/2026,420746,2026-03-02 03:53:12 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARTA GOLDSMITH L2 1,6360 Memorial Drive,Parking Lot,Stone Mountain,GA,30083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.811049,-84.182636,3/2/2026,420755,2026-03-02 04:02:07 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARTA GOLDSMITH L2 3,6360 Memorial Drive,Parking Lot,Stone Mountain,GA,30083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.811148,-84.182644,3/2/2026,420756,2026-03-02 04:02:07 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARTA GOLDSMITH L2 4,6360 Memorial Drive,Parking Lot,Stone Mountain,GA,30083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.811196,-84.182633,3/2/2026,420757,2026-03-02 04:02:08 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARTA GOLDSMITH L2 5,6360 Memorial Drive,Parking Lot,Stone Mountain,GA,30083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.81127,-84.182649,3/2/2026,420758,2026-03-02 04:02:08 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARTA GOLDSMITH L2 2,6360 Memorial Drive,Parking Lot,Stone Mountain,GA,30083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.81107,-84.182645,3/2/2026,420759,2026-03-02 04:02:09 UTC,,,,8/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Store No - 011-00647 - 1751  Newman  Crossing  Boulevard E,1751 Newman Crossing Boulevard E,,Newnan,GA,30265,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.37802213,-84.75279432,3/2/2026,420830,2026-03-02 00:54:59 UTC,,,,8/25/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HOMATPOOLER OFFICE 1,100 Commons Way,Office,Pooler,GA,31322,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.072217,-81.275827,3/2/2026,420875,2026-03-02 03:58:59 UTC,,,,8/26/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-BROOKHAVEN STAFF 1,3995 Peachtree Rd NE,,Atlanta,GA,30319,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.859096,-84.340217,3/2/2026,420966,2026-03-02 04:01:18 UTC,,,,8/27/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-BROOKHAVEN STAFF 2,3995 Peachtree Rd NE,,Atlanta,GA,30319,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.859063,-84.340244,3/2/2026,420967,2026-03-02 04:01:20 UTC,,,,8/27/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-BROOKHAVEN TRACK NORTH,4001 Peachtree Rd NE,,Atlanta,GA,30319,,888-758-4389,T,2/28/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.859039,-84.339994,3/2/2026,420969,2026-03-02 04:01:20 UTC,,,,8/27/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-BROOKHAVEN TRACK SOUTH,4001 Peachtree Rd NE,,Atlanta,GA,30319,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.858975,-84.340009,3/2/2026,420970,2026-03-02 04:01:21 UTC,,,,8/27/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PIB ATLANTA LP ACCENT 1,201 Hospital Rd,,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.24516,-84.49121,3/2/2026,421167,2026-03-02 04:01:09 UTC,,,,8/29/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Modern Dental Center,4608 Lower Roswell Rd,,Marietta,GA,30068,,949-945-2000,T,2/20/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,EVGATEWAY,https://evgateway.com,GPS,33.963622,-84.4175484,3/2/2026,421271,2026-03-02 06:06:57 UTC,,,,9/2/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,State Bar of Georgia,104 Marietta St NW,,Atlanta,GA,30303,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,33.7562489,-84.3924672,3/2/2026,421273,2026-03-02 06:06:44 UTC,,,,9/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DSI EV Solutions,225 Curie Dr,,Alpharetta,GA,30005,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,34.1022294,-84.2093805,3/2/2026,421277,2026-03-02 06:07:28 UTC,,,,9/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Offices at Windward - Marconi Drive,3755 Marconi Dr,,Alpharetta,GA,30005,,949-945-2000,E,,Public,24 hours daily,,,,,,4,,,EVGATEWAY,https://evgateway.com,GPS,34.0849851,-84.2476768,3/2/2026,421290,2026-03-02 06:07:28 UTC,,,,9/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,5405 Windward,5405 Windward Pkwy,,Alpharetta,GA,30004,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,34.0870497,-84.2727537,3/2/2026,421291,2026-03-02 06:07:05 UTC,,,,9/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Primerica,1 Primerica Pkwy,,Duluth,GA,30099,,949-945-2000,T,9/2/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,EVGATEWAY,https://evgateway.com,GPS,33.9857635,-84.0977617,3/2/2026,421298,2026-03-02 06:08:32 UTC,,,,9/2/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lakeland Plaza - Tesla Supercharger,525 Lakeland Plaza,,Cumming,GA,30040,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,34.185133,-84.142348,10/13/2025,421676,2026-02-02 23:16:24 UTC,P,,,9/5/2025,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,PHG JVJ1,2725 Patrick Henry Pkwy,,Stockbridge,GA,30281,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.503202,-84.226638,3/2/2026,421876,2026-03-02 03:42:22 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 0-1 0-2,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.23111,-84.46431,3/2/2026,422057,2026-03-02 04:03:10 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 0-5 0-6,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.23047,-84.463938,3/2/2026,422058,2026-03-02 04:03:10 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 0-3 0-4,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230402,-84.463938,3/2/2026,422059,2026-03-02 04:03:10 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 0-7 0-8,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230369,-84.464049,3/2/2026,422060,2026-03-02 04:03:11 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 6-7 6-8,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230517,-84.463747,3/2/2026,422061,2026-03-02 04:03:11 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 6-5 6-6,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230451,-84.463795,3/2/2026,422062,2026-03-02 04:03:11 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 6-1 6-2,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.23037,-84.463893,3/2/2026,422063,2026-03-02 04:03:11 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION6-9 6-10,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230297,-84.464086,3/2/2026,422064,2026-03-02 04:03:12 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NORTHSIDE EV STATION 6-3 6-4,N. Parking Deck,,Canton,GA,30115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.230311,-84.463973,3/2/2026,422065,2026-03-02 04:03:12 UTC,,,,9/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Shell - Tesla Supercharger,6120 Live Oak Pkwy,,Norcross,GA,30093,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.90670519,-84.20355691,10/13/2025,422185,2026-02-02 23:16:24 UTC,P,,,9/12/2025,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Hyundai of Milledgeville - DCFC,2520 North Columbia Street,,Milledgeville,GA,31061,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,33.11525897,-83.26042507,3/2/2026,422494,2026-03-02 00:26:48 UTC,,,,9/18/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Cracker Barrel - Tesla Supercharger,211 Warren Mason Blvd,,Brunswick,GA,31520,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,31.218277,-81.523789,10/13/2025,422568,2026-02-02 23:16:24 UTC,P,,,9/19/2025,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,KRAUSE HYUNDAI POWER LINK,3132 Atlanta Highway,Parking Lot,Gainesville,GA,30507,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,34.223987,-83.86002,3/2/2026,422930,2026-03-02 04:04:24 UTC,,,,9/26/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Cracker Barrel - Tesla Supercharger,101 Lect Dr,,Perry,GA,31069,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,32.448028,-83.752789,10/13/2025,422978,2026-02-02 23:16:24 UTC,P,,,9/26/2025,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Pilot Travel Center 312,882 Georgia Highway 100,,Tallapoosa,GA,30176,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.682824,-85.262889,3/1/2026,428479,2026-03-01 23:58:25 UTC,,,,9/30/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Fairview Park Hospital,200 Industrial Boulevard,,Dublin,GA,31021,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.53307789706101,-82.95089937,3/2/2026,429575,2026-03-02 00:06:56 UTC,,,,10/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PIB ATLANTA LP ACCENT 4,213 Riverstone Pkwy,,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.24496,-84.49151,3/2/2026,429618,2026-03-02 04:02:48 UTC,,,,10/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PIB ATLANTA LP ACCENT 5,213 Riverstone Pkwy,,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.2449,-84.4916,3/2/2026,429619,2026-03-02 04:02:48 UTC,,,,10/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SIMAYN ENERGY JONESBORO DC2,6510 Tara Boulevard,Tim Hortons,Jonesboro,GA,30236,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.576622,-84.372141,3/2/2026,429675,2026-03-02 04:05:16 UTC,,,,10/10/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SIMAYN ENERGY JONESBORO DC1,6510 Tara Boulevard,Tim Hortons,Jonesboro,GA,30236,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.576633,-84.372179,3/2/2026,429676,2026-03-02 04:05:16 UTC,,,,10/10/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Wormsloe Historic Site Park,7610 Skidaway Road,,Savannah,GA,31406,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,6,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,31.9791709,-81.0670833,3/2/2026,429702,2026-03-02 05:00:38 UTC,,,,10/9/2025,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WELLSTAR EV TMPD 3B.2,2518 Jimmy Lee Smith Parkway,,Hiram,GA,30141,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.901318,-84.783925,3/2/2026,429969,2026-03-02 04:05:16 UTC,,,,10/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Dyer and Dyer Volvo,Dyer & Dyer Volvo,,Chamblee,GA,30341,,888-807-0349,E,,Public,,ACCOUNT_BALANCE APPLE_PAY CREDIT Debit M V,,,,,,2,,CHAEVI,https://na.chaevi.com,GPS,33.893691,-84.308262,3/2/2026,430056,2026-03-02 06:44:57 UTC,,,,4/30/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,FALSE,
